64734	10.027968	0.282787	3
25941	9.817347	0.364197	1
2763	0.646828	1.266069	2
55601	3.347111	0.914294	3
31128	11.816892	0.193798	1
5181	0.000000	1.480198	2
69982	10.945666	0.993219	3
52440	10.244706	0.280539	1
57350	2.579801	1.149172	3
57869	2.630410	0.098869	3
56557	11.746200	1.695517	1
42342	8.104232	1.326277	1
15560	12.409743	0.790295	1
34826	12.167844	1.328086	1
8569	3.198408	0.299287	2
77623	16.055513	0.541052	3
78184	7.138659	0.158481	3
7036	4.831041	0.761419	2
69616	10.082890	1.373611	3
21546	10.066867	0.788470	1
36715	8.129538	0.329913	1
20522	3.012463	1.138108	2
42349	3.720391	0.845974	3
9037	0.773493	1.148256	2
26728	10.962941	1.037324	1
587	0.177621	0.162614	2
48915	3.085853	0.967899	3
9824	8.426781	0.202558	2
4135	1.825927	1.128347	2
9666	2.185155	1.010173	2
59333	7.184595	1.261338	3
36198	0.000000	0.116525	3
34909	8.901752	1.033527	1
47516	2.451497	1.358795	3
55807	3.213631	0.432044	3
14036	3.974739	0.723929	2
42856	9.601306	0.619232	1
64007	8.363897	0.445341	3
59428	6.381484	1.365019	3
13730	0.000000	1.403914	2
41740	9.609836	1.438105	1
63546	9.904741	0.985862	3
30417	7.185807	1.489102	1
69636	5.466703	1.216571	3
64660	0.000000	0.915898	3
14883	4.575443	0.535671	2
7965	3.277076	1.010868	2
68620	10.246623	1.239634	3
8738	2.341735	1.060235	2
7544	3.201046	0.498843	2
6377	6.066013	0.120927	2
36842	8.829379	0.895657	1
81046	15.833048	1.568245	3
67736	13.516711	1.220153	3
32492	0.664284	1.116755	3
39299	6.325139	0.605109	1
77289	8.677499	0.344373	3
33835	8.188005	0.964896	1
71890	9.414263	0.384030	3
32054	9.196547	1.138253	1
38579	10.202968	0.452363	1
55984	2.119439	1.481661	3
72694	13.635078	0.858314	3
42299	0.083443	0.701669	3
26635	9.149096	1.051446	1
8579	1.933803	1.374388	2
37302	14.115544	0.676198	1
22878	8.933736	0.943352	1
4364	2.661254	0.946117	2
4985	0.988432	1.305027	2
37068	2.063741	1.125946	3
41137	2.220590	0.690754	3
67759	6.424849	0.806641	3
11831	1.156153	1.613674	2
34502	3.032720	0.601847	3
4088	3.076828	0.952089	2
15199	0.000000	0.318105	2
17309	7.750480	0.554015	1
42816	10.958135	1.482500	1
43751	10.222018	0.488678	1
58335	2.367988	0.435741	3
75039	7.686054	1.381455	3
42878	11.464879	1.481589	1
42770	11.075735	0.089726	1
8848	3.543989	0.345853	2
31340	8.123889	1.282880	1
41413	4.331769	0.754467	1
12731	0.120865	1.211961	2
22447	6.116109	0.701523	1
33564	7.474534	0.505790	1
48907	8.819454	0.649292	1
8762	6.802144	0.615284	2
46696	12.666325	0.931960	1
36851	8.636180	0.399333	1
67639	11.730991	1.289833	3
171	8.132449	0.039062	2
26674	10.296589	1.496144	1
8739	7.583906	1.005764	2
66668	9.777806	0.496377	3
68732	8.833546	0.513876	3
69995	4.907899	1.518036	3
82008	8.362736	1.285939	3
25054	9.084726	1.606312	1
33085	14.164141	0.560970	1
41379	9.080683	0.989920	1
39417	6.522767	0.038548	1
12556	3.690342	0.462281	2
39432	3.563706	0.242019	3
38010	1.065870	1.141569	3
69306	6.683796	1.456317	3
38000	1.712874	0.243945	3
46321	13.109929	1.280111	1
66293	11.327910	0.780977	3
22730	4.545711	1.233254	3
5952	3.367889	0.468104	2
72308	8.326224	0.567347	3
60338	8.978339	1.442034	3
13301	5.655826	1.582159	2
27884	8.855312	0.570684	1
11188	6.649568	0.544233	2
56796	3.966325	0.850410	3
8571	1.924045	1.664782	2
4914	6.004812	0.280369	2
10784	0.000000	0.375849	2
39296	9.923018	0.092192	1
13113	2.389084	0.119284	2
70204	13.663189	0.133251	3
46813	11.434976	0.321216	1
11697	0.358270	1.292858	2
44183	9.598873	0.223524	1
2225	6.375275	0.608040	2
29066	11.580532	0.458401	1
4245	5.319324	1.598070	2
34379	4.324031	1.603481	3
44441	2.358370	1.273204	3
2022	0.000000	1.182708	2
26866	12.824376	0.890411	1
57070	1.587247	1.456982	3
32932	8.510324	1.520683	1
51967	10.428884	1.187734	1
44432	8.346618	0.042318	1
67066	7.541444	0.809226	3
17262	2.540946	1.583286	2
79728	9.473047	0.692513	3
14259	0.352284	0.474080	2
6122	0.000000	0.589826	2
76879	12.405171	0.567201	3
11426	4.126775	0.871452	2
2493	0.034087	0.335848	2
19910	1.177634	0.075106	2
10939	0.000000	0.479996	2
17716	0.994909	0.611135	2
31390	11.053664	1.180117	1
20375	0.000000	1.679729	2
26309	2.495011	1.459589	3
33484	11.516831	0.001156	1
45944	9.213215	0.797743	1
4249	5.332865	0.109288	2
6089	0.000000	1.689771	2
7513	0.000000	1.126053	2
27862	12.640062	1.690903	1
39038	2.693142	1.317518	3
19218	3.328969	0.268271	2
62911	7.193166	1.117456	3
77758	6.615512	1.521012	3
27940	8.000567	0.835341	1
2194	4.017541	0.512104	2
37072	13.245859	0.927465	1
15585	5.970616	0.813624	2
25577	11.668719	0.886902	1
8777	4.283237	1.272728	2
29016	10.742963	0.971401	1
21910	12.326672	1.592608	1
12916	0.000000	0.344622	2
10976	0.000000	0.922846	2
79065	10.602095	0.573686	3
36759	10.861859	1.155054	1
50011	1.229094	1.638690	3
1155	0.410392	1.313401	2
71600	14.552711	0.616162	3
30817	14.178043	0.616313	1
54559	14.136260	0.362388	3
29764	0.093534	1.207194	3
69100	10.929021	0.403110	3
47324	11.432919	0.825959	1
73199	9.134527	0.586846	3
44461	5.071432	1.421420	3
45617	11.460254	1.541749	1
28221	11.620039	1.103553	1
7091	4.022079	0.207307	2
6110	3.057842	1.631262	2
79016	7.782169	0.404385	3
18289	7.981741	0.929789	1
43679	4.601363	0.268326	3
22075	2.595564	1.115375	3
23535	10.049077	0.391045	1
25301	3.265444	1.572970	2
32256	11.780282	1.511014	1
36951	3.075975	0.286284	3
31290	1.795307	0.194343	3
38953	11.106979	0.202415	1
35257	5.994413	0.800021	3
25847	9.706062	1.012182	1
32680	10.582992	0.836025	1
62018	7.038266	1.458979	3
9074	0.023771	0.015314	2
33004	12.823982	0.676371	1
44588	3.617770	0.493483	3
32565	8.346684	0.253317	1
38563	6.104317	0.099207	3
75668	16.207776	0.584973	3
9069	6.401969	1.691873	2
53395	2.298696	0.559757	3
28631	7.661515	0.055981	1
71036	6.353608	1.645301	3
71142	10.442780	0.335870	3
37653	3.834509	1.346121	3
76839	10.998587	0.584555	3
9916	2.695935	1.512111	2
38889	3.356646	0.324230	3
39075	14.677836	0.793183	1
48071	1.551934	0.130902	3
7275	2.464739	0.223502	2
41804	1.533216	1.007481	3
35665	12.473921	0.162910	1
67956	6.491596	0.032576	3
41892	10.506276	1.510747	1
38844	4.380388	0.748506	3
74197	13.670988	1.687944	3
14201	8.317599	0.390409	2
3908	0.000000	0.556245	2
2459	0.000000	0.290218	2
32027	10.095799	1.188148	1
12870	0.860695	1.482632	2
9880	1.557564	0.711278	2
72784	10.072779	0.756030	3
17521	0.000000	0.431468	2
50283	7.140817	0.883813	1
33536	11.384548	1.438307	1
9452	3.214568	1.083536	2
37457	11.720655	0.301636	1
17724	6.374475	1.475925	1
43869	5.749684	0.198875	1
264	3.871808	0.552602	2
25736	8.336309	0.636238	1
39584	9.710442	1.503735	1
31246	1.532611	1.433898	3
49567	9.785785	0.984614	1
7052	2.633627	1.097866	2
35493	9.238935	0.494701	1
10986	1.205656	1.398803	2
49508	3.124909	1.670121	3
5734	7.935489	1.585044	2
65479	12.746636	1.560352	3
77268	10.732563	0.545321	3
28490	3.977403	0.766103	3
13546	4.194426	0.450663	2
37166	9.610286	0.142912	1
16381	4.797555	1.260455	2
10848	1.615279	0.093002	2
35405	4.614771	1.027105	3
15917	0.000000	1.369726	2
6131	0.608457	0.512220	2
67432	6.558239	0.667579	3
30354	12.315116	0.197068	1
69696	7.014973	1.494616	3
33481	8.822304	1.194177	1
43075	10.086796	0.570455	1
38343	7.241614	1.661627	1
14318	4.602395	1.511768	2
5367	7.434921	0.079792	2
37894	10.467570	1.595418	1
36172	9.948127	0.003663	1
40123	2.478529	1.568987	3
10976	5.938545	0.878540	2
12705	0.000000	0.948004	2
12495	5.559181	1.357926	2
35681	9.776654	0.535966	1
46202	3.092056	0.490906	3
11505	0.000000	1.623311	2
22834	4.459495	0.538867	3
49901	8.334306	1.646600	1
71932	11.226654	0.384686	3
13279	3.904737	1.597294	2
49112	7.038205	1.211329	1
77129	9.836120	1.054340	3
37447	1.990976	0.378081	3
62397	9.005302	0.485385	3
0	1.772510	1.039873	2
15476	0.458674	0.819560	2
40625	10.003919	0.231658	1
36706	0.520807	1.476008	3
28580	10.678214	1.431837	1
25862	4.425992	1.363842	3
63488	12.035355	0.831222	3
33944	10.606732	1.253858	1
30099	1.568653	0.684264	3
13725	2.545434	0.024271	2
36768	10.264062	0.982593	1
64656	9.866276	0.685218	3
14927	0.142704	0.057455	2
43231	9.853270	1.521432	1
66087	6.596604	1.653574	3
19806	2.602287	1.321481	2
41081	10.411776	0.664168	1
10277	7.083449	0.622589	2
7014	2.080068	1.254441	2
17275	0.522844	1.622458	2
31600	10.362000	1.544827	1
59956	3.412967	1.035410	3
42181	6.796548	1.112153	1
51743	4.092035	0.075804	3
5194	2.763811	1.564325	2
30832	12.547439	1.402443	1
7976	5.708052	1.596152	2
14602	4.558025	0.375806	2
41571	11.642307	0.438553	1
55028	3.222443	0.121399	3
5837	4.736156	0.029871	2
39808	10.839526	0.836323	1
20944	4.194791	0.235483	2
22146	14.936259	0.888582	1
42169	3.310699	1.521855	3
7010	2.971931	0.034321	2
3807	9.261667	0.537807	2
29241	7.791833	1.111416	1
52696	1.480470	1.028750	3
42545	3.677287	0.244167	3
24437	2.202967	1.370399	3
16037	5.796735	0.935893	2
8493	3.063333	0.144089	2
68080	11.233094	0.492487	3
59016	1.965570	0.005697	3
11810	8.616719	0.137419	2
68630	6.609989	1.083505	3
7629	1.712639	1.086297	2
71992	10.117445	1.299319	3
13398	0.000000	1.104178	2
26241	9.824777	1.346821	1
11160	1.653089	0.980949	2
76701	18.178822	1.473671	3
32174	6.781126	0.885340	1
45043	8.206750	1.549223	1
42173	10.081853	1.376745	1
69801	6.288742	0.112799	3
41737	3.695937	1.543589	3
46979	6.726151	1.069380	1
79267	12.969999	1.568223	3
4615	2.661390	1.531933	2
32907	7.072764	1.117386	1
37444	9.123366	1.318988	1
569	3.743946	1.039546	2
8723	2.341300	0.219361	2
6024	0.541913	0.592348	2
52252	2.310828	1.436753	3
8358	6.226597	1.427316	2
26166	7.277876	0.489252	1
18471	0.000000	0.389459	2
3386	7.218221	1.098828	2
41544	8.777129	1.111464	1
10480	2.813428	0.819419	2
5894	2.268766	1.412130	2
7273	6.283627	0.571292	2
22272	7.520081	1.626868	1
31369	11.739225	0.027138	1
10708	3.746883	0.877350	2
69364	12.089835	0.521631	3
37760	12.310404	0.259339	1
13004	0.000000	0.671355	2
37885	2.728800	0.331502	3
52555	10.814342	0.607652	1
38997	12.170268	0.844205	1
69698	6.698371	0.240084	3
11783	3.632672	1.643479	2
47636	10.059991	0.892361	1
15744	1.887674	0.756162	2
69058	8.229125	0.195886	3
33057	7.817082	0.476102	1
28681	12.277230	0.076805	1
34042	10.055337	1.115778	1
29928	3.596002	1.485952	3
9734	2.755530	1.420655	2
7344	7.780991	0.513048	2
7387	0.093705	0.391834	2
33957	8.481567	0.520078	1
9936	3.865584	0.110062	2
36094	9.683709	0.779984	1
39835	10.617255	1.359970	1
64486	7.203216	1.624762	3
0	7.601414	1.215605	2
39539	1.386107	1.417070	3
66972	9.129253	0.594089	3
15029	1.363447	0.620841	2
44909	3.181399	0.359329	3
38183	13.365414	0.217011	1
37372	4.207717	1.289767	3
0	4.088395	0.870075	2
17786	3.327371	1.142505	2
39055	1.303323	1.235650	3
37045	7.999279	1.581763	1
6435	2.217488	0.864536	2
72265	7.751808	0.192451	3
28152	14.149305	1.591532	1
25931	8.765721	0.152808	1
7538	3.408996	0.184896	2
1315	1.251021	0.112340	2
12292	6.160619	1.537165	2
49248	1.034538	1.585162	3
9025	0.000000	1.034635	2
13438	2.355051	0.542603	2
69683	6.614543	0.153771	3
25374	10.245062	1.450903	1
55264	3.467074	1.231019	3
38324	7.487678	1.572293	1
69643	4.624115	1.185192	3
44058	8.995957	1.436479	1
41316	11.564476	0.007195	1
29119	3.440948	0.078331	3
51656	1.673603	0.732746	3
3030	4.719341	0.699755	2
35695	10.304798	1.576488	1
1537	2.086915	1.199312	2
9083	6.338220	1.131305	2
47744	8.254926	0.710694	1
71372	16.067108	0.974142	3
37980	1.723201	0.310488	3
42385	3.785045	0.876904	3
22687	2.557561	0.123738	3
39512	9.852220	1.095171	1
11885	3.679147	1.557205	2
4944	9.789681	0.852971	2
73230	14.958998	0.526707	3
17585	11.182148	1.288459	1
68737	7.528533	1.657487	3
13818	5.253802	1.378603	2
31662	13.946752	1.426657	1
86686	15.557263	1.430029	3
43214	12.483550	0.688513	1
24091	2.317302	1.411137	3
52544	10.069724	0.766119	1
61861	5.792231	1.615483	3
47903	4.138435	0.475994	3
37190	12.929517	0.304378	1
6013	9.378238	0.307392	2
27223	8.361362	1.643204	1
69027	7.939406	1.325042	3
78642	10.735384	0.705788	3
30254	11.592723	0.286188	1
21704	10.098356	0.704748	1
34985	9.299025	0.545337	1
31316	11.158297	0.218067	1
76368	16.143900	0.558388	3
27953	10.971700	1.221787	1
152	0.000000	0.681478	2
9146	3.178961	1.292692	2
75346	17.625350	0.339926	3
26376	1.995833	0.267826	3
35255	10.640467	0.416181	1
19198	9.628339	0.985462	1
12518	4.662664	0.495403	2
25453	5.754047	1.382742	2
12530	0.000000	0.037146	2
62230	9.334332	0.198118	3
9517	3.846162	0.619968	2
71161	10.685084	0.678179	3
1593	4.752134	0.359205	2
33794	0.697630	0.966786	3
39710	10.365836	0.505898	1
16941	0.461478	0.352865	2
69209	11.339537	1.068740	3
4446	5.420280	0.127310	2
9347	3.469955	1.619947	2
55635	8.517067	0.994858	1
65889	8.306512	0.413690	3
10753	2.628690	0.444320	2
7055	0.000000	0.802985	2
7905	0.000000	1.170397	2
53447	7.298767	1.582346	1
9194	7.331319	1.277988	2
61914	9.392269	0.151617	3
15630	5.541201	1.180596	2
79194	15.149460	0.537540	3
12268	5.515189	0.250562	2
33682	7.728898	0.920494	1
26080	11.318785	1.510979	1
19119	3.574709	1.531514	2
30902	7.350965	0.026332	1
63039	7.122363	1.630177	3
51136	1.828412	1.013702	3
35262	10.117989	1.156862	1
42776	11.309897	0.086291	1
64191	8.342034	1.388569	3
15436	0.241714	0.715577	2
14402	10.482619	1.694972	2
6341	9.289510	1.428879	2
14113	4.269419	0.134181	2
6390	0.000000	0.189456	2
8794	0.817119	0.143668	2
43432	1.508394	0.652651	3
38334	9.359918	0.052262	1
34068	10.052333	0.550423	1
30819	11.111660	0.989159	1
22239	11.265971	0.724054	1
28725	10.383830	0.254836	1
57071	3.878569	1.377983	3
72420	13.679237	0.025346	3
28294	10.526846	0.781569	1
9896	0.000000	0.924198	2
65821	4.106727	1.085669	3
7645	8.118856	1.470686	2
71289	7.796874	0.052336	3
5128	2.789669	1.093070	2
13711	6.226962	0.287251	2
22240	10.169548	1.660104	1
15092	0.000000	1.370549	2
5017	7.513353	0.137348	2
10141	8.240793	0.099735	2
35570	14.612797	1.247390	1
46893	3.562976	0.445386	3
8178	3.230482	1.331698	2
55783	3.612548	1.551911	3
1148	0.000000	0.332365	2
10062	3.931299	0.487577	2
74124	14.752342	1.155160	3
66603	10.261887	1.628085	3
11893	2.787266	1.570402	2
50908	15.112319	1.324132	1
39891	5.184553	0.223382	1
65915	3.868359	0.128078	3
65678	3.507965	0.028904	3
62996	11.019254	0.427554	3
36851	3.812387	0.655245	3
36669	11.056784	0.378725	1
38876	8.826880	1.002328	1
26878	11.173861	1.478244	1
46246	11.506465	0.421993	1
12761	7.798138	0.147917	1
35282	10.155081	1.370039	1
68306	10.645275	0.693453	3
31262	9.663200	1.521541	1
34754	10.790404	1.312679	1
13408	2.810534	0.219962	2
30365	9.825999	1.388500	1
10709	1.421316	0.677603	2
24332	11.123219	0.809107	1
45517	13.402206	0.661524	1
6178	1.212255	0.836807	2
10639	1.568446	1.297469	2
29613	3.343473	1.312266	3
22392	5.400155	0.193494	3
51126	3.818754	0.590905	3
53644	7.973845	0.307364	1
